,004,006,011,022,027,030,033,039,044,050,060
2017-01-01 00:15:00,1.060741487890482e-05,0.1354423314332962,0.020424917340278625,0.0737881064414978,0.0012108251685276628,0.0022640007082372904,0.017336765304207802,0.07967152446508408,0.008325408212840557,0.09956219792366028,0.5443013310432434
2017-01-01 00:30:00,0.00018169883696828038,0.22669430077075958,0.07967780530452728,0.1454649418592453,0.002279259031638503,0.004328921437263489,0.07681223750114441,0.19459699094295502,0.024720031768083572,0.17155413329601288,0.717160165309906
2017-01-01 00:45:00,0.0012234356254339218,0.3182113766670227,0.16808059811592102,0.21175235509872437,0.0033893228974193335,0.010183203034102917,0.21446624398231506,0.2826763391494751,0.04807925596833229,0.22776184976100922,0.8099340200424194
2017-01-01 01:00:00,0.005336386151611805,0.41256555914878845,0.29103410243988037,0.27316755056381226,0.004499694798141718,0.03167205676436424,0.45322123169898987,0.3999646008014679,0.0777401551604271,0.28018397092819214,0.8485234975814819
2017-01-01 01:15:00,0.022942448034882545,0.5022740960121155,0.4289102554321289,0.3331845700740814,0.009150001220405102,0.07974554598331451,0.7709130048751831,0.5162407159805298,0.11402389407157898,0.32449373602867126,0.867927074432373
2017-01-01 01:30:00,0.0930827185511589,0.588579535484314,0.521602988243103,0.3937278389930725,0.020563213154673576,0.23420540988445282,1.0475335121154785,0.6224120855331421,0.15589827299118042,0.3629288375377655,0.8854103684425354
2017-01-01 01:45:00,0.26134106516838074,0.6673027873039246,0.6249966025352478,0.4563113749027252,0.0466725118458271,0.5452272891998291,1.227704644203186,0.7130941152572632,0.20486177504062653,0.39616429805755615,0.9114843606948853
2017-01-01 02:00:00,0.5040690898895264,0.7382284998893738,0.7275213003158569,0.521941602230072,0.12289538234472275,0.8733561038970947,1.3742196559906006,0.7908210158348083,0.2592165470123291,0.42258283495903015,0.9541217684745789
2017-01-01 02:15:00,0.692523181438446,0.8008481860160828,0.8275664448738098,0.5902008414268494,0.395334392786026,1.1435877084732056,1.4940528869628906,0.8542719483375549,0.31776997447013855,0.44655123353004456,1.011947751045227
